Poniedziałek,17,Sierpień,2026,06:35:21:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'004,,,,Grupa C:,'012
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Napięcie,Temperatura,Temperatura,,Obroty silnika,Obciążenie,(bez jednostek),(bez jednostek)
,943.09,2048,84.0,0.0,11101001,942.42,2016,13.53,84.0,46.5,942.76,2048,72.2,28.0,86.0
,944.16,2080,84.0,0.0,11111101,943.44,2048,13.53,84.0,46.5,943.81,2016,17.6,28.0,86.0
,945.19,2016,84.0,0.0,11111101,944.49,2048,13.53,84.0,46.5,944.84,2016,0.0,28.0,86.0
,946.27,1984,84.0,0.0,11101001,945.56,1984,13.64,84.0,46.5,945.92,2016,57.6,28.0,86.0
,947.34,2048,84.0,0.0,11101001,946.63,2048,13.53,84.0,46.5,947.00,2048,31.0,28.0,86.0
,948.40,1984,84.0,0.0,11101011,947.69,2048,13.53,84.0,46.5,948.04,2016,17.6,28.0,86.0
,949.46,2144,84.0,0.0,11101001,948.76,2048,13.53,84.0,46.5,949.09,2080,90.2,28.0,86.0
,950.45,2240,84.0,-10.5,11101001,949.79,2176,13.43,84.0,46.5,950.12,2208,90.2,28.0,86.0
,951.46,2368,84.0,-12.5,11101001,950.80,2304,13.53,84.0,48.0,951.12,2336,90.2,28.0,86.0
,952.49,2496,84.0,-10.9,11101001,951.80,2400,13.53,84.0,48.0,952.16,2464,90.2,28.0,86.0
,953.51,2656,84.0,-8.2,11101001,952.82,2560,13.43,84.0,48.0,953.17,2592,90.2,28.0,86.0
,954.54,2816,84.0,-7.8,11101001,953.86,2688,13.53,84.0,48.0,954.21,2752,91.4,28.0,86.0
,955.51,2944,84.0,-7.8,11101001,954.89,2848,13.64,84.0,48.0,955.24,2880,91.4,28.0,86.0
,956.39,3072,84.0,-9.8,11101001,955.79,2976,13.43,84.0,48.0,956.06,3008,91.4,28.0,86.0
,957.48,3200,84.0,-11.3,11101001,956.75,3104,13.43,84.0,49.5,957.11,3168,91.4,28.0,86.0
,958.52,3360,84.0,-12.1,11101001,957.84,3264,13.53,84.0,49.5,958.19,3296,91.4,28.0,86.0
,959.67,3488,84.0,-13.7,11101001,958.89,3392,13.53,84.0,49.5,959.27,3424,91.4,28.0,86.0
,960.77,3392,84.0,0.0,11111101,960.03,3520,13.53,84.0,49.5,960.39,3552,85.5,28.0,86.0
,961.78,1920,84.0,0.0,11101011,961.11,2784,13.64,84.0,49.5,961.44,2240,0.0,28.0,86.0
,962.75,2688,84.0,0.0,11101001,962.11,2432,13.64,84.0,49.5,962.43,2688,17.6,28.0,86.0
,963.70,2688,84.0,-12.5,11101001,963.06,2688,13.64,84.0,48.0,963.37,2688,17.6,28.0,86.0
,964.73,2688,84.0,0.0,11101001,964.04,2720,13.53,84.0,48.0,964.38,2688,44.3,28.0,86.0
,965.71,2688,84.0,0.0,11101001,965.06,2688,13.53,84.0,48.0,965.40,2688,38.4,28.0,86.0
,966.70,2688,84.0,0.0,11101001,966.03,2688,13.53,84.0,48.0,966.36,2688,40.0,28.0,86.0
,967.73,2688,84.0,-5.9,11101001,967.04,2688,13.53,84.0,48.0,967.40,2688,59.2,28.0,86.0
,968.74,2688,84.0,-2.7,11101001,968.05,2688,13.53,84.0,48.0,968.38,2688,48.6,28.0,86.0
,969.76,2720,85.5,-0.4,11101001,969.10,2720,13.53,84.0,48.0,969.44,2720,48.6,28.0,86.0
,970.75,2720,84.0,0.4,11101001,970.09,2720,13.64,85.5,48.0,970.42,2720,48.6,28.0,86.0
,971.78,2720,85.5,0.8,11101001,971.09,2720,13.64,84.0,48.0,971.43,2720,47.1,28.0,86.0
,972.80,2720,85.5,0.4,11101001,972.11,2720,13.64,85.5,48.0,972.45,2720,47.1,28.0,86.0
,973.87,2720,85.5,-0.4,11101001,973.17,2720,13.64,85.5,48.0,973.52,2720,47.1,28.0,86.0
,974.87,2688,85.5,-0.8,11101001,974.21,2720,13.64,85.5,48.0,974.54,2720,44.3,28.0,86.0
,975.87,2688,85.5,1.2,11101001,975.20,2688,13.53,85.5,48.0,975.54,2688,45.9,28.0,86.0
,976.92,2656,85.5,-3.9,11101001,976.21,2688,13.53,85.5,48.0,976.55,2656,56.1,28.0,86.0
,977.96,2656,85.5,-4.7,11101001,977.27,2656,13.53,85.5,48.0,977.61,2656,54.5,28.0,86.0
,978.98,2656,85.5,-5.1,11101001,978.31,2656,13.53,85.5,48.0,978.64,2656,54.5,28.0,86.0
,980.01,2656,85.5,-4.3,11101001,979.32,2656,13.53,85.5,48.0,979.67,2656,54.5,28.0,86.0
,981.08,2624,85.5,-5.1,11101001,980.36,2656,13.53,85.5,48.0,980.73,2656,56.1,28.0,86.0
,982.11,2624,85.5,-5.1,11101001,981.43,2624,13.53,85.5,48.0,981.78,2624,56.1,28.0,86.0
,983.11,2624,85.5,-5.1,11101001,982.44,2624,13.64,85.5,48.0,982.78,2624,56.1,28.0,86.0
,984.17,2624,85.5,-5.5,11101001,983.44,2624,13.64,85.5,48.0,983.82,2624,56.1,28.0,86.0
,985.16,2592,85.5,-5.9,11101001,984.49,2624,13.64,85.5,48.0,984.83,2592,56.1,28.0,86.0
,986.13,2592,85.5,-5.9,11101001,985.46,2592,13.53,85.5,48.0,985.78,2592,56.1,28.0,86.0
,987.14,2592,85.5,-6.6,11101001,986.46,2592,13.64,85.5,48.0,986.79,2592,56.1,28.0,86.0
,988.15,2592,85.5,-5.9,11101001,987.48,2592,13.53,85.5,48.0,987.81,2592,56.1,28.0,86.0
,989.15,2592,85.5,-6.3,11101001,988.49,2592,13.53,85.5,48.0,988.83,2592,56.1,28.0,86.0
,990.15,2592,85.5,-5.9,11101001,989.49,2592,13.53,85.5,48.0,989.82,2592,56.1,28.0,86.0
,991.15,2592,85.5,-6.3,11101001,990.49,2592,13.53,85.5,48.0,990.83,2592,56.1,28.0,86.0
,992.19,2624,85.5,-2.7,11101001,991.50,2592,13.53,85.5,48.0,991.85,2592,56.1,28.0,86.0
,993.21,2624,85.5,-2.3,11101001,992.52,2624,13.53,85.5,48.0,992.85,2624,54.5,28.0,86.0
,994.25,2624,85.5,-2.7,11101001,993.57,2624,13.64,85.5,48.0,993.91,2624,40.0,28.0,86.0
,995.22,2560,85.5,-14.1,11101001,994.55,2592,13.64,85.5,48.0,994.89,2592,19.2,28.0,86.0
,996.24,2560,85.5,-15.2,11101001,995.54,2592,13.64,85.5,48.0,995.89,2592,19.2,28.0,86.0
,997.24,2528,85.5,-15.6,11101001,996.58,2560,13.64,85.5,48.0,996.89,2528,19.2,28.0,86.0
,998.27,2496,85.5,-13.3,11101001,997.58,2496,13.53,85.5,48.0,997.92,2496,17.6,28.0,86.0
,999.32,2464,84.0,0.0,11111101,998.62,2464,13.64,85.5,48.0,998.97,2464,0.0,28.0,86.0
,1000.29,2400,85.5,0.0,11111101,999.64,2432,13.53,84.0,48.0,999.96,2400,0.0,28.0,86.0
,1001.28,2336,84.0,0.0,11111101,1000.61,2400,13.64,85.5,48.0,1000.94,2368,0.0,28.0,86.0
,1002.27,2304,84.0,0.0,11111101,1001.59,2336,13.64,84.0,48.0,1001.94,2336,0.0,28.0,86.0
,1003.26,2240,84.0,0.0,11111101,1002.60,2272,13.53,84.0,48.0,1002.93,2272,0.0,28.0,86.0
,1004.27,2176,85.5,0.0,11111101,1003.61,2240,13.64,84.0,48.0,1003.92,2208,0.0,28.0,86.0
,1005.28,2144,84.0,0.0,11111101,1004.58,2176,13.64,85.5,46.5,1004.93,2144,0.0,28.0,86.0
,1006.30,2112,85.5,0.0,11101001,1005.64,2144,13.53,84.0,46.5,1005.97,2112,23.5,28.0,86.0
,1007.32,2112,84.0,0.0,11101001,1006.63,2112,13.53,85.5,46.5,1006.97,2112,63.5,28.0,86.0
,1008.35,2144,84.0,0.0,11101001,1007.67,2112,13.53,84.0,48.0,1008.02,2144,75.3,28.0,86.0
,1009.36,2176,84.0,-5.9,11101001,1008.68,2144,13.64,84.0,48.0,1009.03,2144,69.4,28.0,86.0
,1010.39,2208,84.0,-11.3,11101001,1009.70,2176,13.53,84.0,48.0,1010.04,2208,87.1,28.0,86.0
,1011.41,2240,84.0,-15.2,11101001,1010.74,2240,13.64,84.0,48.0,1011.07,2240,88.6,28.0,86.0
,1012.40,2304,84.0,-15.2,11101001,1011.74,2240,13.64,84.0,48.0,1012.08,2272,88.6,28.0,86.0
,1013.45,2336,84.0,-15.6,11101001,1012.76,2304,13.53,84.0,48.0,1013.10,2336,88.6,28.0,86.0
,1014.47,2368,84.0,-14.8,11101001,1013.79,2336,13.43,84.0,48.0,1014.15,2368,88.6,28.0,86.0
,1015.49,2400,84.0,-11.7,11101001,1014.78,2400,13.64,84.0,48.0,1015.12,2400,90.2,28.0,86.0
,1016.52,2464,84.0,-10.2,11101001,1015.85,2432,13.53,84.0,48.0,1016.19,2464,90.2,28.0,86.0
,1017.49,2528,84.0,-10.2,11101001,1016.83,2496,13.64,84.0,48.0,1017.15,2496,90.2,28.0,86.0
,1018.53,2560,84.0,-12.9,11101001,1017.84,2528,13.53,84.0,48.0,1018.18,2560,90.2,28.0,86.0
,1019.55,2592,84.0,-13.7,11101001,1018.87,2560,13.64,84.0,48.0,1019.23,2592,88.6,28.0,86.0
,1020.57,2656,84.0,-14.1,11101001,1019.88,2624,13.53,84.0,48.0,1020.22,2624,88.6,28.0,86.0
,1021.56,2688,84.0,0.0,11101001,1020.92,2656,13.64,84.0,48.0,1021.24,2656,88.6,28.0,86.0
,1022.56,2688,84.0,0.0,11111101,1021.90,2688,13.64,84.0,48.0,1022.23,2688,53.3,28.0,86.0
,1023.54,2656,84.0,0.0,11111101,1022.89,2656,13.64,84.0,48.0,1023.21,2688,17.6,28.0,86.0
,1024.54,2592,84.0,0.0,11111101,1023.88,2624,13.64,84.0,48.0,1024.22,2624,0.0,28.0,86.0
,1025.50,2560,84.0,0.0,11101001,1024.85,2592,13.53,84.0,48.0,1025.19,2560,17.6,28.0,86.0
,1026.52,2560,84.0,-0.8,11101001,1025.84,2528,13.64,84.0,48.0,1026.18,2528,41.2,28.0,86.0
,1027.57,2560,84.0,-0.8,11101001,1026.88,2560,13.53,84.0,48.0,1027.22,2560,40.0,28.0,86.0
,1028.59,2560,84.0,0.0,11101001,1027.91,2560,13.53,84.0,48.0,1028.25,2528,40.0,28.0,86.0
,1029.62,2528,84.0,3.1,11101001,1028.93,2528,13.53,84.0,48.0,1029.27,2560,50.2,28.0,86.0
,1030.64,2560,84.0,4.7,11101001,1029.96,2560,13.53,84.0,48.0,1030.29,2560,48.6,28.0,86.0
,1031.68,2560,84.0,5.5,11101001,1030.99,2560,13.53,84.0,48.0,1031.33,2560,47.1,28.0,86.0
,1032.70,2560,84.0,-2.0,11101001,1032.04,2560,13.53,84.0,48.0,1032.36,2560,62.0,28.0,86.0
,1033.72,2592,84.0,-5.9,11101001,1033.06,2560,13.53,84.0,48.0,1033.40,2592,63.5,28.0,86.0
,1034.73,2592,84.0,0.0,11101001,1034.03,2592,13.53,84.0,48.0,1034.39,2592,48.6,28.0,86.0
,1035.74,2592,84.0,3.9,11101001,1035.05,2592,13.53,84.0,48.0,1035.40,2592,47.1,28.0,86.0
,1036.74,2592,84.0,0.0,11101001,1036.06,2592,13.64,84.0,48.0,1036.40,2592,32.5,28.0,86.0
,1037.76,2560,84.0,-10.9,11101001,1037.07,2560,13.53,84.0,48.0,1037.41,2592,20.8,28.0,86.0
,1038.82,2528,84.0,-15.6,11101001,1038.10,2560,13.53,84.0,48.0,1038.45,2560,20.8,28.0,86.0
,1039.86,2528,84.0,-14.8,11101001,1039.16,2528,13.64,84.0,48.0,1039.50,2528,25.1,28.0,86.0
,1040.89,2528,84.0,-8.6,11101001,1040.21,2528,13.64,84.0,48.0,1040.55,2496,35.3,28.0,86.0
,1041.93,2528,84.0,-3.9,11101001,1041.23,2528,13.53,84.0,48.0,1041.56,2496,41.2,28.0,86.0
,1042.93,2528,84.0,-3.1,11101001,1042.27,2528,13.64,84.0,48.0,1042.60,2528,35.3,28.0,86.0
,1043.92,2496,84.0,-12.1,11101001,1043.25,2528,13.64,84.0,48.0,1043.57,2496,20.8,28.0,86.0
,1044.92,2496,85.5,-7.8,11101001,1044.26,2496,13.53,84.0,46.5,1044.60,2496,29.4,28.0,86.0
,1045.95,2528,84.0,-3.5,11101001,1045.29,2496,13.53,85.5,46.5,1045.61,2496,41.2,28.0,86.0
,1046.98,2528,84.0,0.0,11101001,1046.31,2528,13.53,84.0,48.0,1046.64,2528,59.2,28.0,86.0
,1048.01,2560,84.0,-1.6,11101001,1047.33,2560,13.53,84.0,48.0,1047.67,2560,57.6,28.0,86.0
,1049.04,2560,84.0,-2.7,11101001,1048.35,2560,13.53,84.0,48.0,1048.67,2560,57.6,28.0,86.0
,1050.09,2560,84.0,-5.1,11101001,1049.40,2560,13.53,84.0,48.0,1049.75,2560,62.0,28.0,86.0
,1051.13,2560,84.0,-5.5,11101001,1050.44,2560,13.53,84.0,48.0,1050.78,2560,62.0,28.0,86.0
,1052.17,2560,84.0,-5.9,11101001,1051.48,2560,13.53,84.0,48.0,1051.83,2560,62.0,28.0,86.0
,1053.18,2528,84.0,-5.5,11101001,1052.52,2528,13.53,84.0,48.0,1052.84,2528,62.0,28.0,86.0
,1054.22,2496,84.0,-3.5,11101001,1053.54,2528,13.64,84.0,48.0,1053.89,2528,57.6,28.0,86.0
,1055.24,2496,84.0,0.0,11101001,1054.56,2496,13.64,84.0,48.0,1054.89,2496,54.5,28.0,86.0
,1056.28,2496,84.0,-3.1,11101001,1055.60,2496,13.53,84.0,48.0,1055.91,2496,72.2,28.0,86.0
,1057.36,2496,84.0,-5.9,11101001,1056.64,2496,13.64,84.0,48.0,1057.00,2496,72.2,28.0,86.0
,1058.38,2496,84.0,0.0,11101001,1057.72,2496,13.64,84.0,48.0,1058.04,2496,82.7,28.0,86.0
,1059.45,2528,84.0,-9.4,11101001,1058.74,2496,13.53,84.0,48.0,1059.08,2528,85.5,28.0,86.0
,1060.47,2560,84.0,-12.5,11101001,1059.79,2528,13.53,84.0,48.0,1060.13,2528,85.5,28.0,86.0
,1061.46,2592,84.0,-13.3,11101001,1060.79,2560,13.64,84.0,48.0,1061.13,2592,84.3,28.0,86.0
,1062.48,2624,84.0,-11.3,11101001,1061.78,2592,13.53,84.0,48.0,1062.15,2592,76.9,28.0,86.0
,1063.48,2624,84.0,-8.6,11101001,1062.81,2624,13.64,84.0,48.0,1063.15,2624,75.3,28.0,86.0
,1064.57,2656,84.0,-9.8,11101001,1063.85,2656,13.64,84.0,48.0,1064.21,2656,82.7,28.0,86.0
,1065.57,2688,84.0,0.0,11101001,1064.90,2688,13.64,84.0,48.0,1065.24,2688,47.1,28.0,86.0
,1066.59,2656,84.0,2.3,11101001,1065.90,2688,13.53,84.0,48.0,1066.24,2688,40.0,28.0,86.0
,1067.60,2656,84.0,3.5,11101001,1066.94,2656,13.64,84.0,48.0,1067.27,2656,40.0,28.0,86.0
,1068.62,2656,84.0,6.3,11101001,1067.96,2656,13.64,84.0,48.0,1068.29,2656,50.2,28.0,86.0
,1069.63,2656,84.0,5.5,11101001,1068.96,2656,13.64,84.0,48.0,1069.29,2656,51.8,28.0,86.0
,1070.62,2656,84.0,5.1,11101001,1069.96,2656,13.64,84.0,48.0,1070.29,2656,51.8,28.0,86.0
,1071.70,2656,85.5,2.3,11101001,1070.98,2656,13.64,85.5,48.0,1071.34,2656,51.8,28.0,86.0
,1072.72,2656,85.5,2.0,11101001,1072.04,2656,13.64,85.5,48.0,1072.38,2656,51.8,28.0,86.0
,1073.69,2656,84.0,2.0,11101001,1073.05,2656,13.64,84.0,48.0,1073.37,2656,50.2,28.0,86.0
,1074.71,2656,85.5,0.4,11101001,1074.00,2656,13.53,85.5,48.0,1074.36,2656,51.8,28.0,86.0
,1075.74,2656,85.5,2.3,11101001,1075.05,2656,13.64,85.5,48.0,1075.39,2656,47.1,28.0,86.0
,1076.77,2656,85.5,3.1,11101001,1076.06,2656,13.64,85.5,48.0,1076.41,2656,44.3,28.0,86.0
,1077.76,2656,85.5,3.5,11101001,1077.09,2656,13.64,85.5,48.0,1077.42,2656,44.3,28.0,86.0
,1078.81,2656,85.5,4.3,11101001,1078.09,2656,13.64,85.5,48.0,1078.45,2656,44.3,28.0,86.0
,1079.85,2624,85.5,4.3,11101001,1079.16,2656,13.64,85.5,48.0,1079.49,2624,44.3,28.0,86.0
,1080.84,2624,85.5,-1.2,11101001,1080.18,2624,13.64,85.5,48.0,1080.51,2624,29.4,28.0,86.0
,1081.87,2592,85.5,3.1,11101001,1081.22,2592,13.53,85.5,46.5,1081.55,2592,44.3,28.0,86.0
,1082.90,2592,85.5,4.3,11101001,1082.23,2592,13.53,85.5,48.0,1082.57,2592,50.2,28.0,86.0
,1083.94,2624,85.5,-0.8,11101001,1083.26,2624,13.53,85.5,48.0,1083.61,2624,57.6,28.0,86.0
,1084.92,2624,85.5,-3.1,11101001,1084.27,2624,13.53,85.5,48.0,1084.60,2624,57.6,28.0,86.0
,1085.96,2624,85.5,0.0,11101001,1085.26,2624,13.53,85.5,48.0,1085.62,2624,44.3,28.0,86.0
,1086.96,2592,85.5,-3.1,11101001,1086.29,2592,13.64,85.5,48.0,1086.61,2592,29.4,28.0,86.0
,1087.97,2560,84.0,0.0,11101001,1087.28,2592,13.64,85.5,48.0,1087.63,2560,38.4,28.0,86.0
,1088.97,2560,85.5,4.3,11101001,1088.30,2592,13.64,84.0,48.0,1088.64,2560,45.9,28.0,86.0
,1090.00,2560,85.5,7.4,11101001,1089.32,2560,13.53,85.5,48.0,1089.66,2560,47.1,28.0,86.0
,1091.08,1632,85.5,0.0,11111111,1090.33,2560,13.53,85.5,48.0,1090.70,2208,0.0,28.0,86.0
,1092.05,1056,85.5,0.0,11111111,1091.41,1088,13.53,85.5,48.0,1091.73,1088,25.1,28.0,86.0
,1092.98,896,85.5,0.0,11111111,1092.35,992,13.43,85.5,46.5,1092.66,896,25.1,28.0,86.0
,1093.90,896,85.5,-2.7,11111111,1093.29,896,13.43,85.5,46.5,1093.58,896,26.7,28.0,86.0
,1094.88,896,85.5,-6.6,11111111,1094.23,896,13.53,85.5,46.5,1094.55,896,26.7,28.0,86.0
,1095.79,896,85.5,-7.8,11111111,1095.19,896,13.43,85.5,46.5,1095.49,896,26.7,28.0,86.0
,1096.73,896,85.5,-7.8,11111111,1096.09,896,13.43,85.5,46.5,1096.41,896,26.7,28.0,86.0
,1097.64,896,85.5,-7.4,11111111,1097.04,896,13.53,85.5,46.5,1097.34,896,26.7,28.0,86.0
,1098.54,896,85.5,-7.0,11111111,1097.95,896,13.53,85.5,46.5,1098.25,896,26.7,28.0,86.0
,1099.42,896,85.5,-6.6,11111111,1098.84,896,13.43,85.5,46.5,1099.14,864,26.7,28.0,86.0
,1100.36,864,85.5,-7.0,11111111,1099.74,864,13.53,85.5,46.5,1100.05,864,26.7,28.0,86.0
,1101.32,864,85.5,-7.4,11111111,1100.67,896,13.43,85.5,46.5,1101.01,896,28.2,28.0,86.0
,1102.23,896,85.5,-7.8,11111111,1101.63,896,13.64,85.5,45.0,1101.93,896,26.7,28.0,86.0
,1103.16,864,85.5,-7.4,11111111,1102.53,896,13.43,85.5,45.0,1102.86,896,26.7,28.0,86.0
,1104.07,896,85.5,-7.0,11111111,1103.47,896,13.53,85.5,45.0,1103.77,896,26.7,28.0,86.0
,1104.98,896,85.5,-6.6,11111111,1104.37,896,13.43,85.5,45.0,1104.67,864,28.2,28.0,86.0
,1105.94,896,85.5,-7.0,11111111,1105.33,864,13.53,85.5,45.0,1105.63,896,28.2,28.0,86.0
,1106.81,896,85.5,-7.8,11111111,1106.22,864,13.53,85.5,45.0,1106.52,864,28.2,28.0,86.0
,1107.74,896,85.5,-8.2,11111111,1107.14,864,13.43,85.5,45.0,1107.45,864,28.2,28.0,86.0
,1125.34,768,82.5,-7.4,11111111,1124.78,768,13.23,82.5,45.0,1125.05,768,31.0,28.0,86.0
,1126.28,800,82.5,-5.9,11111111,1125.67,768,13.23,82.5,45.0,1125.97,800,31.0,28.0,86.0
,1127.20,800,82.5,-4.7,11111111,1126.58,768,13.13,82.5,45.0,1126.88,800,31.0,28.0,86.0
,1128.09,800,82.5,-4.7,11111111,1127.49,800,13.43,82.5,45.0,1127.80,800,29.4,28.0,86.0
,1129.00,800,82.5,0.0,11101011,1128.39,768,13.53,82.5,45.0,1128.69,800,31.0,28.0,86.0
,1130.02,2336,82.5,0.0,11101001,1129.29,544,12.42,82.5,45.0,1129.67,1152,87.1,28.0,86.0
,1131.01,1696,82.5,0.0,11101011,1130.36,2784,13.53,82.5,45.0,1130.71,2624,42.7,28.0,86.0
,1132.01,1632,82.5,-7.0,11101011,1131.33,1600,13.64,82.5,45.0,1131.69,1568,32.5,28.0,86.0
,1132.93,992,82.5,0.0,11111111,1132.30,1472,13.53,82.5,45.0,1132.65,992,25.1,28.0,86.0
,1133.83,864,82.5,0.0,11111111,1133.23,960,13.43,82.5,45.0,1133.53,928,28.2,28.0,86.0
,1134.77,992,82.5,0.0,11101011,1134.14,864,13.43,82.5,45.0,1134.44,896,28.2,28.0,86.0
,1135.83,1696,82.5,0.0,11101011,1135.13,1792,13.53,82.5,45.0,1135.49,1824,35.3,28.0,86.0
,1136.83,1632,82.5,0.0,11111111,1136.20,1920,13.64,82.5,45.0,1136.54,2112,56.1,28.0,86.0
,1137.81,1216,82.5,0.0,11101011,1137.17,1216,13.53,82.5,45.0,1137.49,1184,42.7,28.0,86.0
,1138.77,1376,82.5,0.0,11101011,1138.10,1248,13.64,82.5,45.0,1138.44,1312,73.7,28.0,86.0
,1139.82,1792,82.5,0.0,11101011,1139.12,1536,13.53,82.5,45.0,1139.46,1632,84.3,28.0,86.0
,1140.87,2144,82.5,-7.8,11101001,1140.18,1920,13.53,82.5,46.5,1140.53,2080,78.4,28.0,86.0
,1141.88,2496,82.5,-9.4,11101001,1141.19,2304,13.53,82.5,46.5,1141.54,2400,71.0,28.0,86.0
,1142.85,2784,82.5,-9.4,11101001,1142.22,2624,13.64,82.5,46.5,1142.54,2720,66.3,28.0,86.0
,1143.84,1984,82.5,0.0,11101011,1143.18,2880,13.53,82.5,46.5,1143.49,2496,0.0,28.0,86.0
,1144.94,1824,82.5,0.0,11101011,1144.21,1920,13.64,82.5,46.5,1144.57,1888,25.1,28.0,86.0
,1145.99,1984,84.0,0.0,11101011,1145.30,1888,13.53,82.5,46.5,1145.65,1920,84.3,28.0,86.0
,1147.06,2176,84.0,-7.0,11101001,1146.34,2048,13.53,84.0,46.5,1146.70,2144,87.1,28.0,86.0
,1148.05,2368,84.0,-12.5,11101001,1147.40,2240,13.64,84.0,48.0,1147.72,2336,88.6,28.0,86.0
,1149.06,2592,84.0,-16.0,11101001,1148.39,2432,13.53,84.0,48.0,1148.74,2496,88.6,28.0,86.0
,1150.06,2752,84.0,0.0,11101001,1149.40,2656,13.53,84.0,48.0,1149.74,2688,85.5,28.0,86.0
,1151.04,2848,84.0,1.2,11101001,1150.39,2784,13.64,84.0,48.0,1150.70,2816,48.6,28.0,86.0
,1152.09,2848,84.0,-0.8,11101001,1151.39,2848,13.53,84.0,48.0,1151.73,2848,38.4,28.0,86.0
,1153.06,2080,84.0,0.0,11111101,1152.42,2848,13.64,84.0,48.0,1152.73,2592,0.0,28.0,86.0
,1153.91,992,85.5,0.0,11111111,1153.37,1568,13.43,84.0,48.0,1153.65,1120,23.5,28.0,86.0
,1154.83,864,85.5,0.0,11111111,1154.22,928,13.43,85.5,48.0,1154.52,896,29.4,28.0,86.0
,1155.74,896,85.5,0.0,11111111,1155.15,896,13.64,85.5,48.0,1155.44,896,28.2,28.0,86.0
,1156.69,896,85.5,-4.7,11111111,1156.05,896,13.53,85.5,48.0,1156.38,896,28.2,28.0,86.0
,1157.65,896,85.5,-6.3,11111111,1157.00,896,13.43,85.5,48.0,1157.33,864,29.4,28.0,86.0
,1158.58,896,85.5,-6.6,11111111,1157.95,896,13.33,85.5,48.0,1158.25,896,28.2,28.0,86.0
,1159.52,864,85.5,-6.6,11111111,1158.89,896,13.43,85.5,46.5,1159.21,896,28.2,28.0,86.0
,1160.52,1792,85.5,-8.6,11101011,1159.84,1120,13.64,85.5,46.5,1160.18,1920,26.7,28.0,86.0
,1161.59,2080,85.5,0.0,11101001,1160.89,1792,13.53,85.5,46.5,1161.25,1920,84.3,28.0,86.0
,1162.61,2496,87.0,-5.9,11101001,1161.93,2208,13.53,87.0,46.5,1162.27,2368,87.1,28.0,86.0
,1163.61,2112,87.0,0.0,11111101,1162.94,2624,13.64,87.0,48.0,1163.26,2624,0.0,28.0,86.0
,1164.58,992,87.0,0.0,11111111,1163.96,1536,13.43,87.0,48.0,1164.30,992,25.1,28.0,86.0
,1165.49,864,87.0,0.0,11111111,1164.90,928,13.33,87.0,48.0,1165.20,896,28.2,28.0,86.0
,1166.40,896,87.0,0.0,11111111,1165.79,864,13.53,87.0,48.0,1166.09,896,29.4,28.0,86.0
,1167.30,896,87.0,-6.3,11111111,1166.71,896,13.33,87.0,46.5,1167.01,896,28.2,28.0,86.0
,1168.20,896,85.5,-7.0,11111111,1167.60,896,13.43,87.0,46.5,1167.90,864,28.2,28.0,86.0
,1169.14,896,85.5,-7.4,11111111,1168.53,896,13.53,85.5,46.5,1168.84,896,28.2,28.0,86.0
,1170.10,896,85.5,-7.8,11111111,1169.47,896,13.43,85.5,46.5,1169.79,896,28.2,28.0,86.0
,1171.00,896,85.5,-7.8,11111111,1170.40,896,13.43,85.5,46.5,1170.71,896,28.2,28.0,86.0
,1171.89,864,85.5,-7.4,11111111,1171.29,896,13.53,85.5,46.5,1171.60,896,28.2,28.0,86.0
,1172.81,864,85.5,-6.6,11111111,1172.19,896,13.43,85.5,46.5,1172.50,896,29.4,28.0,86.0
,1173.76,864,85.5,-5.1,11111111,1173.14,896,13.43,85.5,46.5,1173.46,896,28.2,28.0,86.0
,1174.65,896,85.5,-5.9,11111111,1174.07,896,13.43,85.5,46.5,1174.37,896,28.2,28.0,86.0
,1175.56,832,85.5,-6.6,11111111,1174.94,896,13.43,85.5,46.5,1175.24,864,28.2,28.0,86.0
,1176.49,768,85.5,-6.6,11111111,1175.87,768,13.13,85.5,46.5,1176.18,768,29.4,28.0,86.0
,1177.34,800,85.5,0.0,11101011,1176.77,800,13.43,85.5,46.5,1177.07,800,31.0,28.0,86.0
,1178.41,1536,85.5,-1.6,11101011,1177.71,1056,13.53,85.5,46.5,1178.08,1536,38.4,28.0,86.0
,1179.44,1120,85.5,0.0,11111111,1178.77,1408,13.43,85.5,46.5,1179.15,1632,0.0,28.0,86.0
,1180.43,2112,85.5,0.0,11101001,1179.75,928,13.43,85.5,46.5,1180.09,1120,63.5,28.0,86.0
,1181.42,1024,85.5,-6.3,11101011,1180.80,1984,13.33,85.5,46.5,1181.11,1408,22.0,28.0,86.0
,1182.36,768,85.5,-7.4,11111111,1181.75,672,12.52,85.5,46.5,1182.06,800,32.5,28.0,86.0
,1183.37,1728,85.5,0.0,11101011,1182.66,768,13.13,85.5,46.5,1183.02,1248,54.5,28.0,86.0
,1184.33,1120,85.5,-3.1,11101011,1183.71,1600,13.43,85.5,46.5,1184.02,1184,28.2,28.0,86.0
,1185.29,1216,85.5,-9.0,11111111,1184.64,1120,13.53,85.5,46.5,1184.96,1184,26.7,28.0,86.0
,1186.26,864,85.5,-10.9,11111111,1185.61,1184,13.43,85.5,46.5,1185.95,1056,23.5,28.0,86.0
