Piątek,14,Sierpień,2026,06:39:04:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'015,,,,Grupa C:,'016
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Zliczanie,Zliczanie,Zliczanie, ,,Zliczanie, , , 
,936.04,800,79.5,-6.3,11111111,936.34,0,0,0,aktywna,935.73,0, , ,aktywna
,936.96,800,79.5,-5.9,10111111,937.25,0,0,0,aktywna,936.65,0, , ,aktywna
,937.86,800,79.5,-5.5,10111111,938.17,0,0,0,aktywna,937.56,0, , ,aktywna
,938.78,800,79.5,-4.7,10111111,939.08,0,0,0,aktywna,938.47,0, , ,aktywna
,939.67,768,81.0,-4.7,10111111,939.97,0,0,0,aktywna,939.38,0, , ,aktywna
,940.56,800,81.0,-4.7,10111111,940.86,0,0,0,aktywna,940.27,0, , ,aktywna
,941.47,800,81.0,-5.1,10111111,941.75,0,0,0,aktywna,941.17,0, , ,aktywna
,942.35,800,81.0,-4.7,10111111,942.66,0,0,0,aktywna,942.04,0, , ,aktywna
,943.23,800,81.0,-3.9,10111111,943.52,0,0,0,aktywna,942.94,0, , ,aktywna
,944.12,800,81.0,-3.9,10111111,944.42,0,0,0,aktywna,943.82,0, , ,aktywna
,945.02,800,81.0,-4.3,10111111,945.30,0,0,0,aktywna,944.71,0, , ,aktywna
,945.88,768,81.0,-4.7,10111111,946.18,0,0,0,aktywna,945.59,0, , ,aktywna
,946.78,800,81.0,-4.3,10111111,947.08,0,0,0,aktywna,946.48,0, , ,aktywna
,947.67,768,81.0,-5.1,10111111,947.96,0,0,0,aktywna,947.37,0, , ,aktywna
,948.56,800,81.0,-5.5,10111111,948.86,0,0,0,aktywna,948.27,0, , ,aktywna
,949.44,768,81.0,-5.5,10111111,949.72,0,0,0,aktywna,949.16,0, , ,aktywna
,950.31,800,81.0,-5.5,10111111,950.61,0,0,0,aktywna,950.01,0, , ,aktywna
,951.76,768,81.0,-5.5,10111111,952.24,0,0,0,aktywna,951.50,0, , ,aktywna
,952.84,800,81.0,-5.1,10111111,953.14,0,0,0,aktywna,952.52,0, , ,aktywna
,953.75,800,81.0,-5.5,10111111,954.04,0,0,0,aktywna,953.43,0, , ,aktywna
,954.67,768,81.0,-5.9,10111111,954.95,0,0,0,aktywna,954.35,0, , ,aktywna
,955.55,768,81.0,-5.9,10111111,955.84,0,0,0,aktywna,955.24,0, , ,aktywna
,956.44,768,81.0,-5.9,10111111,956.74,0,0,0,aktywna,956.14,0, , ,aktywna
,957.35,800,81.0,-5.5,10111111,957.66,0,0,0,aktywna,957.05,0, , ,aktywna
,958.28,768,81.0,-4.7,10111111,958.58,0,0,0,aktywna,957.98,0, , ,aktywna
,959.15,768,81.0,-5.5,10111111,959.45,0,0,0,aktywna,958.86,0, , ,aktywna
,960.04,800,81.0,-5.9,10111111,960.37,0,0,0,aktywna,959.75,0, , ,aktywna
,960.95,768,81.0,-6.3,10111111,961.24,0,0,0,aktywna,960.66,0, , ,aktywna
,961.85,768,82.5,-5.9,10111111,962.15,0,0,0,aktywna,961.56,0, , ,aktywna
,962.75,800,82.5,-5.1,10111111,963.05,0,0,0,aktywna,962.45,0, , ,aktywna
,963.67,768,82.5,-5.1,10111111,963.98,0,0,0,aktywna,963.36,0, , ,aktywna
,964.58,800,82.5,-5.5,10111111,964.87,0,0,0,aktywna,964.28,0, , ,aktywna
,965.45,768,82.5,-5.9,10111111,965.76,0,0,0,aktywna,965.16,0, , ,aktywna
,966.35,768,82.5,-5.5,10111111,966.65,0,0,0,aktywna,966.05,0, , ,aktywna
,967.26,800,82.5,-5.1,10111111,967.56,0,0,0,aktywna,966.95,0, , ,aktywna
,968.15,768,82.5,-5.1,10111111,968.44,0,0,0,aktywna,967.86,0, , ,aktywna
,969.03,800,82.5,-5.1,10111111,969.32,0,0,0,aktywna,968.74,0, , ,aktywna
,969.92,800,82.5,-5.1,10111111,970.22,0,0,0,aktywna,969.62,0, , ,aktywna
,970.82,800,82.5,-5.1,10111111,971.13,0,0,0,aktywna,970.52,0, , ,aktywna
,971.72,800,82.5,-5.5,10111111,972.02,0,0,0,aktywna,971.43,0, , ,aktywna
,972.62,800,82.5,-5.1,10111111,972.92,0,0,0,aktywna,972.31,0, , ,aktywna
,973.51,800,82.5,-4.7,10111111,973.83,0,0,0,aktywna,973.22,0, , ,aktywna
,974.42,800,82.5,-4.7,10111111,974.72,0,0,0,aktywna,974.12,0, , ,aktywna
,975.32,800,82.5,-5.1,10111111,975.63,0,0,0,aktywna,975.01,0, , ,aktywna
,976.26,800,82.5,-5.9,10111111,976.55,0,0,0,aktywna,975.95,0, , ,aktywna
,977.17,800,82.5,-5.9,10111111,977.46,0,0,0,aktywna,976.85,0, , ,aktywna
,978.07,800,82.5,-5.5,10111111,978.38,0,0,0,aktywna,977.77,0, , ,aktywna
,978.98,800,82.5,-5.1,10111111,979.28,0,0,0,aktywna,978.69,0, , ,aktywna
,979.89,800,82.5,-5.5,10111111,980.20,0,0,0,aktywna,979.59,0, , ,aktywna
,980.80,768,82.5,-5.9,10111111,981.09,0,0,0,aktywna,980.50,0, , ,aktywna
,981.70,768,82.5,-5.9,10111111,982.01,0,0,0,aktywna,981.41,0, , ,aktywna
,982.61,800,82.5,-5.9,10111111,982.91,0,0,0,aktywna,982.31,0, , ,aktywna
,983.51,768,82.5,-5.9,10111111,983.81,0,0,0,aktywna,983.22,0, , ,aktywna
,984.41,768,82.5,-5.9,10111111,984.71,0,0,0,aktywna,984.10,0, , ,aktywna
,985.33,800,82.5,-5.9,10111111,985.62,0,0,0,aktywna,985.03,0, , ,aktywna
,986.20,800,84.0,-5.5,10111111,986.51,0,0,0,aktywna,985.91,0, , ,aktywna
,987.11,800,84.0,-5.9,10111111,987.41,0,0,0,aktywna,986.81,0, , ,aktywna
,988.00,768,84.0,-6.3,10111111,988.29,0,0,0,aktywna,987.70,0, , ,aktywna
,988.89,768,84.0,-6.3,10111111,989.21,0,0,0,aktywna,988.59,0, , ,aktywna
,989.81,768,84.0,-5.9,10111111,990.11,0,0,0,aktywna,989.51,0, , ,aktywna
,990.70,800,84.0,-5.9,10111111,991.01,0,0,0,aktywna,990.41,0, , ,aktywna
,991.60,800,84.0,-6.3,10111111,991.90,0,0,0,aktywna,991.30,0, , ,aktywna
,992.48,768,84.0,-6.3,10111111,992.80,0,0,0,aktywna,992.19,0, , ,aktywna
,993.40,768,84.0,-6.3,10111111,993.69,0,0,0,aktywna,993.10,0, , ,aktywna
,994.30,800,84.0,-5.9,10111111,994.59,0,0,0,aktywna,994.01,0, , ,aktywna
,995.19,800,84.0,-5.9,10111111,995.48,0,0,0,aktywna,994.89,0, , ,aktywna
,996.09,768,84.0,-6.3,10111111,996.38,0,0,0,aktywna,995.78,0, , ,aktywna
,996.99,768,84.0,-6.3,10111111,997.29,0,0,0,aktywna,996.69,0, , ,aktywna
,997.90,800,84.0,-6.3,10111111,998.22,0,0,0,aktywna,997.59,0, , ,aktywna
,998.82,800,84.0,-6.3,10111111,999.12,0,0,0,aktywna,998.52,0, , ,aktywna
,999.70,800,84.0,-6.3,10111111,999.99,0,0,0,aktywna,999.41,0, , ,aktywna
,1000.59,768,84.0,-6.3,10111111,1000.89,0,0,0,aktywna,1000.28,0, , ,aktywna
,1001.49,800,84.0,-6.3,10111111,1001.80,0,0,0,aktywna,1001.18,0, , ,aktywna
,1002.39,800,84.0,-6.6,10111111,1002.68,0,0,0,aktywna,1002.09,0, , ,aktywna
,1003.28,800,84.0,-7.0,10111111,1003.58,0,0,0,aktywna,1002.98,0, , ,aktywna
,1004.18,800,84.0,-7.0,10111111,1004.48,0,0,0,aktywna,1003.87,0, , ,aktywna
,1005.09,768,84.0,-6.6,10111111,1005.39,0,0,0,aktywna,1004.79,0, , ,aktywna
,1005.99,800,84.0,-6.6,10111111,1006.31,0,0,0,aktywna,1005.68,0, , ,aktywna
,1006.95,800,84.0,-6.3,10111111,1007.25,0,0,0,aktywna,1006.63,0, , ,aktywna
,1007.84,800,84.0,-6.3,10111111,1008.14,0,0,0,aktywna,1007.55,0, , ,aktywna
,1008.71,800,84.0,-6.3,10111111,1009.01,0,0,0,aktywna,1008.42,0, , ,aktywna
,1009.59,800,84.0,-6.6,10111111,1009.90,0,0,0,aktywna,1009.30,0, , ,aktywna
,1010.50,800,84.0,-6.6,10111111,1010.81,0,0,0,aktywna,1010.20,0, , ,aktywna
,1011.40,800,85.5,-6.6,10111111,1011.70,0,0,0,aktywna,1011.10,0, , ,aktywna
,1012.32,800,85.5,-6.3,10111111,1012.63,0,0,0,aktywna,1012.01,0, , ,aktywna
,1013.23,800,85.5,-5.9,10111111,1013.53,0,0,0,aktywna,1012.93,0, , ,aktywna
,1014.16,800,85.5,-5.5,10111111,1014.46,0,0,0,aktywna,1013.85,0, , ,aktywna
,1015.08,800,85.5,-5.1,10111111,1015.39,0,0,0,aktywna,1014.78,0, , ,aktywna
,1015.98,800,85.5,-4.7,10111111,1016.27,0,0,0,aktywna,1015.68,0, , ,aktywna
,1016.87,800,85.5,-4.7,10111111,1017.17,0,0,0,aktywna,1016.58,0, , ,aktywna
,1017.77,768,85.5,-4.7,10111111,1018.07,0,0,0,aktywna,1017.46,0, , ,aktywna
,1018.67,800,85.5,-5.1,10111111,1018.97,0,0,0,aktywna,1018.38,0, , ,aktywna
,1019.55,800,85.5,-5.1,10111111,1019.84,0,0,0,aktywna,1019.25,0, , ,aktywna
,1020.47,800,85.5,-5.1,10111111,1020.77,0,0,0,aktywna,1020.15,0, , ,aktywna
,1021.37,800,85.5,-5.1,10111111,1021.67,0,0,0,aktywna,1021.06,0, , ,aktywna
,1022.27,768,85.5,-4.7,10111111,1022.56,0,0,0,aktywna,1021.97,0, , ,aktywna
,1023.23,928,85.5,-5.1,10101011,1023.57,0,0,0,aktywna,1022.89,0, , ,aktywna
,1024.22,1248,85.5,-5.1,10101011,1024.55,0,0,0,aktywna,1023.90,0, , ,aktywna
,1025.22,1376,85.5,-2.7,10101011,1025.57,0,0,0,aktywna,1024.88,0, , ,aktywna
,1026.25,1152,85.5,-5.9,10101011,1026.55,0,0,0,aktywna,1025.93,0, , ,aktywna
,1027.12,960,85.5,0.4,10101011,1027.43,0,0,0,aktywna,1026.86,0, , ,aktywna
,1028.08,1248,85.5,1.6,10111111,1028.52,0,0,0,aktywna,1027.76,0, , ,aktywna
,1029.31,1472,85.5,-4.3,10111111,1029.63,0,0,0,aktywna,1028.96,0, , ,aktywna
,1030.24,928,85.5,-5.5,10111111,1030.54,0,0,0,aktywna,1029.94,0, , ,aktywna
,1031.14,768,85.5,-9.0,10111111,1031.43,0,0,0,aktywna,1030.84,0, , ,aktywna
,1032.05,768,85.5,-9.8,10111111,1032.34,0,0,0,aktywna,1031.74,0, , ,aktywna
,1032.94,768,85.5,-7.8,10111111,1033.24,0,0,0,aktywna,1032.65,0, , ,aktywna
,1033.85,800,85.5,-5.9,10111111,1034.14,0,0,0,aktywna,1033.56,0, , ,aktywna
,1034.73,800,85.5,-5.1,10111111,1035.03,0,0,0,aktywna,1034.44,0, , ,aktywna
,1035.62,800,85.5,-5.1,10111111,1035.92,0,0,0,aktywna,1035.33,0, , ,aktywna
,1036.53,800,85.5,-5.5,10111111,1036.85,0,0,0,aktywna,1036.23,0, , ,aktywna
,1037.45,800,85.5,-5.9,10111111,1037.75,0,0,0,aktywna,1037.16,0, , ,aktywna
,1038.34,768,85.5,-6.3,10111111,1038.64,0,0,0,aktywna,1038.05,0, , ,aktywna
,1039.24,768,87.0,-6.6,10111111,1039.55,0,0,0,aktywna,1038.94,0, , ,aktywna
,1040.18,800,87.0,-6.6,10111111,1040.47,0,0,0,aktywna,1039.87,0, , ,aktywna
,1041.06,800,87.0,-6.3,10111111,1041.36,0,0,0,aktywna,1040.77,0, , ,aktywna
,1041.95,768,87.0,-5.5,10111111,1042.25,0,0,0,aktywna,1041.65,0, , ,aktywna
,1042.85,800,87.0,-5.5,10111111,1043.15,0,0,0,aktywna,1042.55,0, , ,aktywna
,1043.77,800,87.0,-5.5,10111111,1044.07,0,0,0,aktywna,1043.47,0, , ,aktywna
,1044.67,800,87.0,-5.9,10111111,1044.96,0,0,0,aktywna,1044.37,0, , ,aktywna
,1045.56,800,87.0,-6.3,10111111,1045.86,0,0,0,aktywna,1045.27,0, , ,aktywna
,1046.47,800,87.0,-5.9,10111111,1046.77,0,0,0,aktywna,1046.17,0, , ,aktywna
,1047.36,800,87.0,-5.9,10111111,1047.65,0,0,0,aktywna,1047.06,0, , ,aktywna
,1048.27,768,87.0,-5.9,10111111,1048.55,0,0,0,aktywna,1047.96,0, , ,aktywna
,1049.12,800,87.0,-5.5,10111111,1049.42,0,0,0,aktywna,1048.83,0, , ,aktywna
,1050.04,960,87.0,-4.7,10101011,1050.35,0,0,0,aktywna,1049.72,0, , ,aktywna
,1050.97,1024,87.0,-1.6,10101011,1051.29,0,0,0,aktywna,1050.67,0, , ,aktywna
,1051.90,896,87.0,-3.9,10111111,1052.23,0,0,0,aktywna,1051.59,0, , ,aktywna
,1052.82,736,87.0,-9.0,10111111,1053.15,0,0,0,aktywna,1052.53,0, , ,nieaktywna
,1053.76,800,87.0,-11.7,10111111,1054.05,0,0,0,aktywna,1053.45,0, , ,aktywna
,1054.69,1312,87.0,0.0,10101011,1055.03,0,0,0,aktywna,1054.33,0, , ,aktywna
,1055.67,1344,87.0,-5.1,10101011,1056.03,0,0,0,aktywna,1055.35,0, , ,aktywna
,1056.62,960,87.0,0.0,10111111,1056.93,0,0,0,nieaktywna,1056.35,0, , ,nieaktywna
,1057.56,800,87.0,0.0,10111111,1057.87,0,0,0,aktywna,1057.24,0, , ,aktywna
,1058.48,1024,87.0,0.0,10101011,1058.79,0,0,0,aktywna,1058.20,0, , ,aktywna
,1059.40,640,87.0,3.1,10101011,1059.71,0,0,0,aktywna,1059.10,0, , ,aktywna
,1060.35,1024,87.0,0.0,10101011,1060.65,0,0,0,aktywna,1060.05,0, , ,aktywna
,1061.26,864,87.0,-1.6,10111111,1061.57,0,0,0,aktywna,1060.96,0, , ,aktywna
,1062.17,896,87.0,-4.7,10111111,1062.50,0,0,0,aktywna,1061.88,0, , ,aktywna
,1063.11,896,87.0,-9.0,10101011,1063.41,0,0,0,aktywna,1062.81,0, , ,aktywna
,1064.07,1280,87.0,0.0,10101011,1064.40,0,0,0,aktywna,1063.75,0, , ,aktywna
,1065.02,864,87.0,3.9,10101011,1065.32,0,0,0,aktywna,1064.72,0, , ,aktywna
,1065.97,928,87.0,-2.0,10101011,1066.27,0,0,0,aktywna,1065.65,0, , ,aktywna
,1066.84,1024,88.5,3.1,10101011,1067.16,0,0,0,aktywna,1066.53,0, , ,aktywna
,1067.80,1312,88.5,0.0,10101011,1068.13,0,0,0,aktywna,1067.49,0, , ,aktywna
,1068.81,1600,88.5,0.0,10111111,1069.16,0,0,0,nieaktywna,1068.47,0, , ,aktywna
,1069.79,960,88.5,0.0,10101011,1070.13,0,0,0,aktywna,1069.43,0, , ,nieaktywna
,1070.76,1184,88.5,0.0,10101011,1071.12,0,0,0,aktywna,1070.43,0, , ,aktywna
,1071.80,1504,88.5,-5.9,10101011,1072.18,0,0,0,aktywna,1071.45,0, , ,aktywna
,1072.91,1856,88.5,-11.3,10101011,1073.26,0,0,0,aktywna,1072.55,0, , ,aktywna
,1073.95,2144,88.5,-14.8,10101001,1074.28,0,0,0,aktywna,1073.60,0, , ,aktywna
,1074.99,2432,88.5,-15.2,10101001,1075.33,0,0,0,nieaktywna,1074.64,0, , ,aktywna
,1076.00,1056,88.5,0.0,10101011,1076.39,0,0,0,aktywna,1075.67,0, , ,nieaktywna
,1077.11,1568,88.5,0.0,10101011,1077.48,0,0,0,aktywna,1076.76,0, , ,aktywna
,1078.15,1696,88.5,0.0,10101011,1078.53,0,0,0,aktywna,1077.81,0, , ,aktywna
,1079.27,1824,88.5,-7.4,10101011,1079.64,0,0,0,aktywna,1078.91,0, , ,aktywna
,1080.37,1920,88.5,-9.8,10101011,1080.73,0,0,0,aktywna,1080.00,0, , ,aktywna
,1081.44,2048,88.5,-8.2,10101001,1081.78,0,0,0,aktywna,1081.08,0, , ,aktywna
,1082.49,2112,88.5,-6.6,10101001,1082.82,0,0,0,aktywna,1082.14,0, , ,aktywna
,1083.51,2176,88.5,-5.1,10101001,1083.85,0,0,0,aktywna,1083.18,0, , ,aktywna
,1084.51,2272,88.5,-10.2,11101001,1084.87,0,0,0,aktywna,1084.18,0, , ,aktywna
,1085.55,2432,88.5,-12.9,11101001,1085.92,0,0,0,aktywna,1085.19,0, , ,aktywna
,1086.60,2560,88.5,-9.4,11101001,1086.94,0,0,0,aktywna,1086.27,0, , ,aktywna
,1087.59,2656,88.5,-8.2,11101001,1087.91,0,0,0,aktywna,1087.27,0, , ,aktywna
,1088.57,2624,88.5,0.0,11111101,1088.93,0,0,0,nieaktywna,1088.24,0, , ,aktywna
,1089.65,1920,88.5,0.0,11101011,1090.03,0,0,0,aktywna,1089.31,0, , ,nieaktywna
,1090.77,1952,88.5,0.0,11101011,1091.12,0,0,0,aktywna,1090.40,0, , ,aktywna
,1091.84,1984,88.5,-3.5,11101001,1092.19,0,0,0,aktywna,1091.48,0, , ,aktywna
,1092.90,2048,88.5,-5.5,11101001,1093.25,0,0,0,aktywna,1092.54,0, , ,aktywna
,1093.94,2112,88.5,-8.2,11101001,1094.29,0,0,0,aktywna,1093.58,0, , ,aktywna
,1095.00,2176,87.0,-10.2,11101001,1095.32,0,0,0,aktywna,1094.65,0, , ,aktywna
,1096.00,2208,87.0,-9.4,11101001,1096.35,0,0,0,aktywna,1095.66,0, , ,aktywna
,1097.03,2272,87.0,-9.8,11101001,1097.38,0,0,0,aktywna,1096.70,0, , ,aktywna
,1098.06,2336,87.0,-9.0,11101001,1098.39,0,0,0,aktywna,1097.70,0, , ,aktywna
,1099.11,2400,87.0,-8.2,11101001,1099.44,0,0,0,aktywna,1098.76,0, , ,aktywna
,1100.11,2464,87.0,-8.2,11101001,1100.45,0,0,0,aktywna,1099.77,0, , ,aktywna
,1101.13,2528,87.0,-7.0,11101001,1101.49,0,0,0,aktywna,1100.80,0, , ,aktywna
,1102.15,2592,87.0,-7.0,11101001,1102.49,0,0,0,aktywna,1101.81,0, , ,aktywna
,1103.20,2624,87.0,-5.5,11101001,1103.53,0,0,0,aktywna,1102.85,0, , ,aktywna
,1104.21,2688,87.0,-5.9,11101001,1104.55,0,0,0,aktywna,1103.88,0, , ,aktywna
,1105.23,2752,87.0,-5.9,11101001,1105.58,0,0,0,aktywna,1104.88,0, , ,aktywna
,1106.26,2752,87.0,0.0,11111101,1106.60,0,0,0,nieaktywna,1105.92,0, , ,aktywna
,1107.27,1312,87.0,0.0,11101011,1107.63,0,0,0,aktywna,1106.93,0, , ,nieaktywna
,1108.31,2144,85.5,0.0,11101001,1108.65,0,0,0,aktywna,1107.95,0, , ,aktywna
,1109.35,2080,87.0,-9.0,11101001,1109.67,0,0,0,aktywna,1109.00,0, , ,aktywna
,1110.39,2080,87.0,0.0,11101001,1110.72,0,0,0,aktywna,1110.03,0, , ,aktywna
,1111.40,2112,87.0,0.4,11101001,1111.74,0,0,0,aktywna,1111.06,0, , ,aktywna
,1112.43,2144,85.5,4.3,11101001,1112.76,0,0,0,aktywna,1112.10,0, , ,aktywna
,1113.46,2144,85.5,6.3,11101001,1113.82,0,0,0,aktywna,1113.12,0, , ,aktywna
,1114.49,2176,85.5,6.6,11101001,1114.81,0,0,0,aktywna,1114.16,0, , ,aktywna
,1115.49,2176,85.5,2.7,11101001,1115.83,0,0,0,aktywna,1115.15,0, , ,aktywna
,1116.51,2208,85.5,-4.7,11101001,1116.85,0,0,0,aktywna,1116.16,0, , ,aktywna
,1117.53,2240,85.5,-7.0,11101001,1117.87,0,0,0,aktywna,1117.19,0, , ,aktywna
,1118.52,2240,85.5,-7.0,11101001,1118.85,0,0,0,aktywna,1118.19,0, , ,aktywna
,1119.52,2272,85.5,0.0,11101001,1119.84,0,0,0,aktywna,1119.18,0, , ,aktywna
,1120.53,2272,85.5,2.0,11101001,1120.87,0,0,0,aktywna,1120.18,0, , ,aktywna
,1121.54,2272,85.5,0.4,11101001,1121.88,0,0,0,aktywna,1121.21,0, , ,aktywna
,1122.54,2304,85.5,-2.0,11101001,1122.88,0,0,0,aktywna,1122.22,0, , ,aktywna
,1123.56,2304,85.5,-3.1,11101001,1123.91,0,0,0,aktywna,1123.23,0, , ,aktywna
,1124.58,2336,85.5,-1.6,11101001,1124.90,0,0,0,aktywna,1124.23,0, , ,aktywna
,1125.59,2336,84.0,0.4,11101001,1125.94,0,0,0,aktywna,1125.24,0, , ,aktywna
,1126.60,2336,84.0,0.8,11101001,1126.95,0,0,0,aktywna,1126.27,0, , ,aktywna
,1127.64,2336,84.0,0.8,11101001,1127.97,0,0,0,aktywna,1127.30,0, , ,aktywna
,1128.67,2368,84.0,1.2,11101001,1129.02,0,0,0,aktywna,1128.33,0, , ,aktywna
,1129.71,2368,84.0,1.2,11101001,1130.07,0,0,0,aktywna,1129.38,0, , ,aktywna
,1130.76,2368,84.0,1.6,11101001,1131.12,0,0,0,aktywna,1130.42,0, , ,aktywna
,1131.82,2400,84.0,1.2,11101001,1132.15,0,0,0,aktywna,1131.49,0, , ,aktywna
,1132.86,2400,84.0,2.0,11101001,1133.24,0,0,0,aktywna,1132.53,0, , ,aktywna
,1133.88,2400,84.0,0.8,11101001,1134.24,0,0,0,aktywna,1133.55,0, , ,aktywna
,1134.95,2400,84.0,-3.1,11101001,1135.31,0,0,0,aktywna,1134.60,0, , ,aktywna
,1136.02,2432,82.5,-7.0,11101001,1136.33,0,0,0,aktywna,1135.67,0, , ,aktywna
,1137.03,2432,82.5,-7.8,11101001,1137.38,0,0,0,aktywna,1136.67,0, , ,aktywna
,1138.09,2432,82.5,-7.4,11101001,1138.44,0,0,0,aktywna,1137.73,0, , ,aktywna
,1139.15,2464,82.5,-6.6,11101001,1139.51,0,0,0,aktywna,1138.80,0, , ,aktywna
,1140.24,2464,82.5,-6.3,11101001,1140.59,0,0,0,aktywna,1139.87,0, , ,aktywna
,1141.28,2496,82.5,-6.3,11101001,1141.61,0,0,0,aktywna,1140.94,0, , ,aktywna
,1142.27,2496,82.5,-6.3,11101001,1142.59,0,0,0,aktywna,1141.96,0, , ,aktywna
,1143.30,2496,82.5,-5.5,11101001,1143.60,0,0,0,aktywna,1142.95,0, , ,aktywna
,1144.29,2496,82.5,-5.1,11101001,1144.63,0,0,0,aktywna,1143.94,0, , ,aktywna
,1145.30,2496,82.5,-2.3,11101001,1145.61,0,0,0,aktywna,1144.95,0, , ,aktywna
,1146.26,2496,82.5,-0.8,11101001,1146.62,0,0,0,aktywna,1145.92,0, , ,aktywna
,1147.33,2496,82.5,-1.2,11101001,1147.70,0,0,0,aktywna,1146.98,0, , ,aktywna
,1148.34,2496,82.5,-1.2,11101001,1148.70,0,0,0,aktywna,1148.02,0, , ,aktywna
,1149.38,2496,81.0,-1.2,11101001,1149.70,0,0,0,aktywna,1149.03,0, , ,aktywna
,1150.37,2496,81.0,-2.0,11101001,1150.72,0,0,0,aktywna,1150.03,0, , ,aktywna
,1151.42,2496,81.0,-0.8,11101001,1151.75,0,0,0,aktywna,1151.08,0, , ,aktywna
,1152.46,2496,81.0,-1.6,11101001,1152.83,0,0,0,aktywna,1152.12,0, , ,aktywna
,1153.55,2464,81.0,-1.6,11101001,1153.88,0,0,0,aktywna,1153.19,0, , ,aktywna
,1154.60,2496,81.0,-1.2,11101001,1154.96,0,0,0,aktywna,1154.26,0, , ,aktywna
,1155.69,2496,81.0,-0.8,11101001,1156.04,0,0,0,aktywna,1155.33,0, , ,aktywna
,1156.75,2496,81.0,-1.2,11101001,1157.08,0,0,0,aktywna,1156.39,0, , ,aktywna
,1157.76,2496,81.0,-0.8,11101001,1158.09,0,0,0,aktywna,1157.41,0, , ,aktywna
,1158.78,2496,81.0,-0.8,11101001,1159.15,0,0,0,aktywna,1158.42,0, , ,aktywna
,1159.86,2496,81.0,-0.4,11101001,1160.22,0,0,0,aktywna,1159.51,0, , ,aktywna
,1160.90,2496,81.0,0.8,11101001,1161.26,0,0,0,aktywna,1160.56,0, , ,aktywna
,1161.98,2496,81.0,2.7,11101001,1162.32,0,0,0,aktywna,1161.63,0, , ,aktywna
,1163.03,2528,81.0,2.7,11101001,1163.40,0,0,0,aktywna,1162.67,0, , ,aktywna
,1164.07,2496,79.5,4.3,11101001,1164.43,0,0,0,aktywna,1163.73,0, , ,aktywna
,1165.10,2528,79.5,4.3,11101001,1165.43,0,0,0,aktywna,1164.77,0, , ,aktywna
,1166.10,2496,79.5,3.1,11101001,1166.44,0,0,0,aktywna,1165.77,0, , ,aktywna
,1167.11,2496,79.5,3.1,11101001,1167.45,0,0,0,aktywna,1166.77,0, , ,aktywna
,1168.15,2528,79.5,3.1,11101001,1168.50,0,0,0,aktywna,1167.79,0, , ,aktywna
,1169.17,2496,79.5,2.7,11101001,1169.52,0,0,0,aktywna,1168.85,0, , ,aktywna
,1170.22,2496,79.5,3.1,11101001,1170.58,0,0,0,aktywna,1169.86,0, , ,aktywna
,1171.26,2496,79.5,2.7,11101001,1171.59,0,0,0,aktywna,1170.91,0, , ,aktywna
,1172.30,2496,79.5,2.3,11101000,1172.65,0,0,0,aktywna,1171.93,0, , ,aktywna
,1173.33,2496,79.5,2.3,11101000,1173.65,0,0,0,aktywna,1173.01,0, , ,aktywna
,1174.37,2496,79.5,5.1,11101001,1174.72,0,0,0,aktywna,1174.01,0, , ,aktywna
,1175.42,2464,79.5,5.1,11101000,1175.75,0,0,0,aktywna,1175.08,0, , ,aktywna
,1176.43,2464,79.5,0.0,11111100,1176.75,0,0,0,nieaktywna,1176.10,0, , ,aktywna
,1177.42,2400,79.5,0.0,11111100,1177.73,0,0,0,nieaktywna,1177.08,0, , ,nieaktywna
,1178.39,2368,79.5,0.0,11111100,1178.72,0,0,0,nieaktywna,1178.06,0, , ,nieaktywna
,1179.38,2304,79.5,0.0,11111100,1179.70,0,0,0,nieaktywna,1179.04,0, , ,nieaktywna
,1180.36,2240,79.5,0.0,11111100,1180.71,0,0,0,nieaktywna,1180.02,0, , ,nieaktywna
,1181.41,2208,79.5,0.0,11111100,1181.76,0,0,0,nieaktywna,1181.06,0, , ,nieaktywna
,1182.46,2144,78.0,0.0,11111100,1182.81,0,0,0,nieaktywna,1182.10,0, , ,nieaktywna
,1183.52,2112,78.0,0.0,11111100,1183.86,0,0,0,nieaktywna,1183.17,0, , ,nieaktywna
,1184.54,2048,78.0,0.0,11111100,1184.88,0,0,0,nieaktywna,1184.21,0, , ,nieaktywna
,1185.54,1984,78.0,0.0,11111100,1185.88,0,0,0,nieaktywna,1185.22,0, , ,nieaktywna
,1186.61,1920,78.0,0.0,11101010,1186.98,0,0,0,nieaktywna,1186.25,0, , ,nieaktywna
,1187.71,1920,78.0,0.0,11101010,1188.06,0,0,0,aktywna,1187.34,0, , ,nieaktywna
,1188.80,1888,78.0,-2.7,11101010,1189.18,0,0,0,aktywna,1188.43,0, , ,aktywna
,1189.93,1888,78.0,-2.7,11101010,1190.31,0,0,0,aktywna,1189.55,0, , ,aktywna
,1191.04,1888,78.0,-3.5,11101010,1191.40,0,0,0,aktywna,1190.67,0, , ,aktywna
,1192.15,1856,78.0,-4.3,11101010,1192.51,0,0,0,aktywna,1191.77,0, , ,aktywna
,1193.22,1824,78.0,-5.1,11101010,1193.58,0,0,0,nieaktywna,1192.87,0, , ,aktywna
