Czwartek,27,Sierpień,2026,06:31:56:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'032
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Lambda, , 
,1076.50,2592,84.0,-10.5,11101001,1076.85,2592,59.2,7.21,652.8,1076.16,0.0,-2.7, , 
,1077.50,2592,84.0,-10.2,11101001,1077.85,2592,59.2,7.21,652.8,1077.18,0.0,-2.7, , 
,1078.53,2592,84.0,-10.9,11101001,1078.86,2560,59.2,7.21,673.2,1078.17,0.0,-2.7, , 
,1079.53,2560,84.0,-8.6,11101001,1079.87,2592,59.2,7.21,673.2,1079.21,0.0,-2.7, , 
,1080.55,2560,84.0,-9.4,11101001,1080.87,2560,60.4,7.21,673.2,1080.22,0.0,-2.7, , 
,1081.56,2560,84.0,-11.3,11101001,1081.90,2560,65.1,7.21,714.0,1081.22,0.0,-2.7, , 
,1082.59,2560,84.0,-14.1,11101001,1082.95,2560,63.5,7.21,714.0,1082.25,0.0,-2.7, , 
,1083.67,2592,84.0,-12.9,11101001,1084.03,2560,65.1,7.21,714.0,1083.31,0.0,-2.7, , 
,1084.69,2592,84.0,-11.3,11101001,1085.03,2592,65.1,7.21,714.0,1084.38,0.0,-2.7, , 
,1085.68,2592,84.0,-12.5,11101001,1086.00,2592,65.1,7.21,714.0,1085.36,0.0,-2.7, , 
,1086.65,2624,84.0,-11.3,11101001,1086.98,2624,60.4,7.21,673.2,1086.33,0.0,-2.7, , 
,1087.68,2624,84.0,-4.3,11101001,1088.02,2624,51.8,6.18,591.6,1087.31,0.0,-2.7, , 
,1088.68,2624,84.0,-2.0,11101001,1089.04,2624,50.2,6.18,571.2,1088.35,0.0,-2.7, , 
,1089.69,2624,84.0,-5.9,11101001,1090.03,2624,41.2,5.15,499.8,1089.36,0.0,-2.7, , 
,1090.69,2624,84.0,-3.5,11101001,1091.02,2624,31.0,4.12,377.4,1090.36,0.0,-2.7, , 
,1091.69,2592,84.0,-3.1,11101001,1092.04,2592,22.0,2.06,295.8,1091.36,0.0,-2.7, , 
,1092.71,2592,84.0,-14.8,11111101,1093.02,2560,0.0,0.00,244.8,1092.36,0.0,-2.7, , 
,1093.66,2528,84.0,0.0,11111101,1094.01,2496,0.0,0.00,244.8,1093.34,0.0,-2.7, , 
,1094.66,2464,84.0,0.0,11111101,1094.99,2464,0.0,0.00,244.8,1094.33,0.0,-2.7, , 
,1095.64,2400,84.0,0.0,11111101,1095.96,2368,0.0,0.00,244.8,1095.31,0.0,-2.7, , 
,1096.62,2304,84.0,0.0,11111101,1096.96,2272,0.0,0.00,244.8,1096.28,0.0,-2.7, , 
,1097.64,2208,84.0,0.0,11111101,1097.98,2176,0.0,0.00,244.8,1097.30,0.0,-2.7, , 
,1098.65,2144,84.0,0.0,11111101,1098.98,2112,0.0,0.00,244.8,1098.31,0.0,-2.7, , 
,1099.65,2112,84.0,0.0,11101001,1099.99,2080,65.1,9.27,714.0,1099.32,0.0,-2.7, , 
,1100.65,2112,84.0,0.0,11101001,1100.99,2112,87.1,13.39,948.6,1100.32,0.0,-2.7, , 
,1101.67,2144,84.0,-10.5,11101001,1102.02,2176,88.6,12.36,969.0,1101.33,0.0,-2.7, , 
,1102.69,2176,84.0,-19.9,11101001,1103.04,2208,90.2,11.33,989.4,1102.35,0.0,-2.7, , 
,1103.75,2240,84.0,-22.7,11101001,1104.10,2240,91.4,11.33,989.4,1103.39,0.0,-2.7, , 
,1104.77,2272,84.0,-23.0,11101001,1105.11,2272,91.4,11.33,989.4,1104.43,0.0,-2.7, , 
,1105.80,2304,84.0,-21.9,11101001,1106.13,2304,91.4,11.33,989.4,1105.45,0.0,-2.7, , 
,1106.79,2336,84.0,-21.1,11101001,1107.11,2336,91.4,11.33,989.4,1106.47,0.0,-2.7, , 
,1107.83,2400,84.0,-20.3,11101001,1108.17,2400,88.6,11.33,969.0,1107.48,0.0,-2.7, , 
,1108.87,2432,84.0,-22.3,11101001,1109.23,2432,90.2,10.30,969.0,1108.51,0.0,-2.7, , 
,1109.94,2464,84.0,-23.8,11101001,1110.29,2496,90.2,10.30,969.0,1109.59,0.0,-2.7, , 
,1110.97,2528,84.0,-25.4,11101001,1111.32,2528,90.2,10.30,969.0,1110.62,0.0,-2.7, , 
,1111.95,2560,84.0,-25.8,11101001,1112.31,2560,90.2,10.30,969.0,1111.63,0.0,-2.7, , 
,1112.99,2592,84.0,-26.2,11101001,1113.31,2592,88.6,10.30,948.6,1112.66,0.0,-2.7, , 
,1113.97,2624,82.5,-28.1,11101001,1114.29,2624,88.6,10.30,948.6,1113.64,0.0,-2.7, , 
,1114.96,2656,82.5,-30.5,11101001,1115.30,2656,87.1,9.27,948.6,1114.62,0.0,-2.7, , 
,1116.01,2688,84.0,-30.9,11101001,1116.35,2720,82.7,8.24,887.4,1115.66,0.0,-2.7, , 
,1117.01,2720,84.0,-28.5,11101001,1117.35,2720,67.8,7.21,754.8,1116.67,0.0,-2.7, , 
,1118.06,2752,82.5,-19.1,11101001,1118.42,2752,65.1,7.21,714.0,1117.70,0.0,-2.7, , 
,1119.10,2752,84.0,-13.7,11101001,1119.43,2752,59.2,7.21,652.8,1118.75,0.0,-2.7, , 
,1120.10,2752,84.0,-10.5,11101001,1120.45,2752,48.6,6.18,550.8,1119.75,0.0,-2.7, , 
,1121.16,2752,84.0,-3.9,11101001,1121.50,2752,47.1,6.18,550.8,1120.82,0.0,-2.7, , 
,1122.17,2752,84.0,-3.1,11101001,1122.52,2752,47.1,6.18,550.8,1121.83,0.0,-2.7, , 
,1123.20,2752,84.0,-4.3,11101001,1123.54,2752,47.1,6.18,550.8,1122.86,0.0,-2.7, , 
,1124.21,2752,84.0,-3.9,11101001,1124.54,2752,47.1,6.18,550.8,1123.88,0.0,-2.7, , 
,1125.24,2752,84.0,-4.3,11101001,1125.60,2752,47.1,6.18,550.8,1124.91,0.0,-2.7, , 
,1126.28,2752,84.0,-4.7,11101001,1126.64,2752,47.1,6.18,550.8,1125.96,0.0,-2.7, , 
,1127.33,2752,84.0,-4.3,11101001,1127.67,2752,45.9,6.18,520.2,1126.99,0.0,-2.7, , 
,1128.37,2720,84.0,-3.5,11101001,1128.72,2720,44.3,6.18,520.2,1128.01,0.0,-2.7, , 
,1129.42,2720,84.0,0.0,11111101,1129.75,2688,19.2,2.06,275.4,1129.06,0.0,-2.7, , 
,1130.40,2688,84.0,0.0,11111101,1130.75,2688,0.0,0.00,244.8,1130.07,0.0,-2.7, , 
,1131.39,2624,84.0,0.0,11111101,1131.73,2624,0.0,0.00,275.4,1131.07,0.0,-2.7, , 
,1132.41,2592,84.0,0.0,11111101,1132.74,2592,0.0,0.00,244.8,1132.09,0.0,-2.7, , 
,1133.40,2560,84.0,0.0,11111101,1133.69,2528,0.0,0.00,244.8,1133.07,0.0,-2.7, , 
,1134.34,2528,84.0,0.0,11111101,1134.65,2528,0.0,0.00,244.8,1134.02,0.0,-2.7, , 
,1135.30,2496,84.0,0.0,11111101,1135.62,2464,0.0,0.00,244.8,1134.97,0.0,-2.7, , 
,1136.29,2464,84.0,0.0,11101001,1136.65,2496,34.1,6.18,397.8,1135.95,0.0,-2.7, , 
,1137.35,2464,84.0,0.0,11101001,1137.69,2464,75.3,11.33,826.2,1137.00,0.0,-2.7, , 
,1138.38,2496,84.0,-12.9,11101001,1138.72,2528,73.7,8.24,795.6,1138.02,0.0,-2.7, , 
,1139.42,2560,84.0,-21.5,11101001,1139.77,2592,76.9,8.24,826.2,1139.05,0.0,-2.7, , 
,1140.43,2592,84.0,-24.6,11101001,1140.77,2592,76.9,8.24,826.2,1140.11,0.0,-2.7, , 
,1141.45,2592,84.0,-25.4,11101001,1141.81,2624,78.4,8.24,846.6,1141.10,0.0,-2.7, , 
,1142.47,2624,84.0,-26.2,11101001,1142.82,2592,79.6,8.24,867.0,1142.14,0.0,-2.7, , 
,1143.47,2624,84.0,-26.6,11101001,1143.80,2624,79.6,8.24,867.0,1143.14,0.0,-2.7, , 
,1144.46,2624,84.0,-28.5,11101001,1144.79,2624,82.7,8.24,907.8,1144.12,0.0,-2.7, , 
,1145.48,2624,84.0,-30.5,11101001,1145.83,2656,84.3,9.27,907.8,1145.13,0.0,-2.7, , 
,1146.51,2656,82.5,-29.3,11101001,1146.86,2624,78.4,11.33,867.0,1146.18,0.0,-2.7, , 
,1147.52,2624,84.0,-9.0,11101001,1147.85,2624,72.2,8.24,795.6,1147.19,0.0,-2.7, , 
,1148.53,2656,82.5,-20.3,11101001,1148.86,2624,72.2,8.24,795.6,1148.18,0.0,-2.7, , 
,1149.53,2624,82.5,-21.9,11101001,1149.87,2624,67.8,7.21,734.4,1149.20,0.0,-2.7, , 
,1150.54,2624,82.5,-20.7,11101001,1150.85,2624,67.8,7.21,754.8,1150.20,0.0,-2.7, , 
,1151.50,2624,82.5,-19.5,11101001,1151.84,2624,67.8,7.21,754.8,1151.16,0.0,-2.7, , 
,1152.51,2624,82.5,-19.5,11101001,1152.86,2624,67.8,8.24,754.8,1152.17,0.0,-2.7, , 
,1153.53,2656,82.5,-18.8,11101001,1153.88,2656,67.8,8.24,754.8,1153.19,0.0,-2.7, , 
,1154.58,2656,82.5,-18.8,11101001,1154.91,2688,67.8,7.21,754.8,1154.23,0.0,-2.7, , 
,1155.61,2688,84.0,-16.0,11101001,1155.95,2688,62.0,7.21,693.6,1155.25,0.0,-2.7, , 
,1156.63,2688,82.5,-14.1,11101001,1156.98,2688,62.0,7.21,673.2,1156.30,0.0,-2.7, , 
,1157.71,2688,84.0,-16.0,11101001,1158.04,2688,60.4,7.21,673.2,1157.35,0.0,-2.7, , 
,1158.73,2688,84.0,-16.0,11101001,1159.08,2688,60.4,7.21,673.2,1158.37,0.0,-2.7, , 
,1159.75,2720,82.5,0.0,11101001,1160.07,2688,54.5,7.21,612.0,1159.42,0.0,-2.7, , 
,1160.70,2720,84.0,-8.2,11101001,1161.04,2688,54.5,7.21,612.0,1160.38,0.0,-2.7, , 
,1161.75,2688,84.0,-12.1,11101001,1162.09,2688,53.3,6.18,612.0,1161.41,0.0,-2.7, , 
,1162.73,2688,84.0,-12.9,11101001,1163.10,2720,53.3,6.18,612.0,1162.41,0.0,-2.7, , 
,1163.77,2688,84.0,-12.1,11101001,1164.09,2688,25.1,3.09,336.6,1163.44,0.0,-2.7, , 
,1164.76,2688,84.0,-8.2,11111101,1165.10,2656,19.2,2.06,275.4,1164.43,0.0,-2.7, , 
,1165.77,2592,84.0,0.0,11101001,1166.10,2656,41.2,5.15,479.4,1165.42,0.0,-2.7, , 
,1166.78,2624,84.0,-2.0,11101001,1167.12,2624,45.9,6.18,520.2,1166.44,0.0,-2.7, , 
,1167.78,2624,84.0,-3.5,11101001,1168.11,2624,51.8,7.21,591.6,1167.45,0.0,-2.7, , 
,1168.77,2624,84.0,-10.2,11101001,1169.08,2624,60.4,7.21,673.2,1168.44,0.0,-2.7, , 
,1169.74,2624,84.0,-16.4,11101001,1170.07,2624,62.0,7.21,693.6,1169.40,0.0,-2.7, , 
,1170.75,2656,84.0,-18.0,11101001,1171.10,2656,62.0,7.21,693.6,1170.41,0.0,-2.7, , 
,1171.80,2656,84.0,-16.8,11101001,1172.12,2656,59.2,7.21,673.2,1171.46,0.0,-2.7, , 
,1172.79,2656,84.0,-15.2,11101001,1173.13,2656,57.6,7.21,652.8,1172.46,0.0,-2.7, , 
,1173.82,2656,84.0,-11.3,11101001,1174.15,2656,51.8,6.18,591.6,1173.47,0.0,-2.7, , 
,1174.83,2656,84.0,-9.4,11101001,1175.16,2656,51.8,6.18,591.6,1174.50,0.0,-2.7, , 
,1175.83,2656,84.0,-7.4,11101001,1176.18,2656,36.9,4.12,438.6,1175.50,0.0,-2.7, , 
,1176.86,2656,85.5,-2.3,11101001,1177.20,2624,28.2,3.09,357.0,1176.52,0.0,-2.7, , 
,1177.88,2592,84.0,-4.7,11101001,1178.21,2592,25.1,3.09,336.6,1177.55,0.0,-2.7, , 
,1178.89,2592,84.0,-5.1,11101001,1179.23,2560,25.1,3.09,336.6,1178.54,0.0,-2.7, , 
,1179.94,2560,84.0,-5.1,11101001,1180.28,2528,25.1,3.09,336.6,1179.58,0.0,-2.7, , 
,1180.99,2496,84.0,-4.3,11101001,1181.34,2496,26.7,3.09,357.0,1180.63,0.0,-2.7, , 
,1182.01,2496,84.0,-4.3,11101001,1182.35,2496,36.9,5.15,438.6,1181.70,0.0,-2.7, , 
,1183.02,2496,84.0,-1.6,11101001,1183.38,2464,35.3,5.15,438.6,1182.67,0.0,-2.7, , 
,1184.10,2464,84.0,0.0,11101001,1184.41,2432,34.1,4.12,418.2,1183.73,0.0,-2.7, , 
,1185.09,2432,84.0,0.4,11101001,1185.44,2432,26.7,3.09,357.0,1184.74,0.0,-2.7, , 
,1186.11,1824,85.5,0.0,11111111,1186.41,1312,0.0,0.00,336.6,1185.79,0.0,-2.7, , 
,1187.04,1088,84.0,0.0,11111111,1187.32,1024,25.1,4.12,377.4,1186.73,-2.3,0.0, , 
,1187.94,832,84.0,0.0,11111111,1188.23,896,28.2,4.12,418.2,1187.63,-3.1,0.0, , 
,1188.85,928,84.0,0.0,11111111,1189.15,896,28.2,3.09,397.8,1188.54,-3.1,0.0, , 
,1189.77,896,84.0,-8.6,11111111,1190.10,896,28.2,3.09,397.8,1189.45,-3.1,0.0, , 
,1190.72,896,84.0,-8.6,11111111,1191.04,896,28.2,3.09,397.8,1190.42,-3.1,0.0, , 
,1191.68,896,84.0,-7.0,11111111,1191.97,896,26.7,3.09,397.8,1191.34,-3.1,0.0, , 
,1192.60,896,84.0,-6.6,11111111,1192.89,896,28.2,3.09,397.8,1192.28,-3.1,0.0, , 
,1193.49,864,85.5,-6.3,11111111,1193.80,896,26.7,3.09,397.8,1193.20,-3.1,0.0, , 
,1194.40,864,85.5,-5.9,11111111,1194.68,896,26.7,3.09,397.8,1194.09,-3.1,0.0, , 
,1195.29,896,84.0,-5.1,11111111,1195.60,896,26.7,3.09,397.8,1194.98,-3.1,0.0, , 
,1196.25,896,85.5,-5.1,11111111,1196.57,896,28.2,3.09,397.8,1195.92,-3.1,0.0, , 
,1197.19,896,84.0,-5.5,11111111,1197.49,864,28.2,3.09,397.8,1196.87,-3.1,0.0, , 
,1198.10,896,85.5,-5.9,11111111,1198.38,864,26.7,3.09,397.8,1197.80,-3.1,0.0, , 
,1198.97,864,85.5,-5.5,11111111,1199.27,896,28.2,3.09,397.8,1198.66,-3.1,0.0, , 
,1199.88,896,85.5,-4.7,11111111,1200.18,928,26.7,3.09,397.8,1199.57,-3.9,0.0, , 
,1200.87,1600,85.5,-4.7,11101011,1201.23,1664,22.0,3.09,316.2,1200.51,-3.9,0.0, , 
,1201.96,1664,85.5,-1.2,11101011,1202.30,1664,35.3,4.12,438.6,1201.60,-2.3,-2.7, , 
,1203.02,1696,85.5,-2.0,11101011,1203.35,1728,36.9,4.12,459.0,1202.65,-1.6,-2.7, , 
,1204.07,1760,85.5,-1.2,11111111,1204.43,1728,22.0,3.09,316.2,1203.70,-1.6,-2.7, , 
,1205.10,1632,85.5,-2.0,11111111,1205.40,1536,22.0,3.09,336.6,1204.78,-2.3,-2.7, , 
,1206.03,1344,84.0,-4.7,11111111,1206.37,1280,23.5,3.09,336.6,1205.70,-3.1,-2.7, , 
,1207.05,1216,84.0,0.0,11101011,1207.39,1280,41.2,4.12,550.8,1206.72,-3.1,0.0, , 
,1208.07,960,84.0,0.0,11111111,1208.39,1024,31.0,4.12,418.2,1207.75,-2.3,-2.7, , 
,1209.00,1024,84.0,0.0,11111111,1209.29,992,23.5,3.09,357.0,1208.71,-3.1,0.0, , 
,1209.89,864,84.0,0.0,11101011,1210.20,736,51.8,8.24,612.0,1209.59,-4.7,0.0, , 
,1210.88,1344,82.5,0.0,11101011,1211.21,1344,79.6,12.36,907.8,1210.51,-1.6,0.0, , 
,1211.94,1952,82.5,0.0,11101011,1212.29,2240,67.8,10.30,754.8,1211.57,-1.6,-2.7, , 
,1212.92,1376,82.5,0.0,11111111,1213.25,992,28.2,4.12,377.4,1212.62,0.0,-2.7, , 
,1213.92,1344,82.5,0.0,11101011,1214.24,1280,54.5,9.27,652.8,1213.56,-2.3,0.0, , 
,1214.87,1504,82.5,0.0,11101011,1215.23,1600,84.3,13.39,948.6,1214.56,-1.6,0.0, , 
,1215.98,1920,82.5,0.0,11101011,1216.33,2080,91.4,14.42,989.4,1215.62,-0.8,-2.7, , 
,1217.02,2368,81.0,-12.5,11101001,1217.36,2560,92.9,12.36,989.4,1216.65,0.0,-2.7, , 
,1218.03,2816,81.0,0.0,11111101,1218.38,2240,0.0,0.00,316.2,1217.68,0.0,-2.7, , 
,1219.12,1920,81.0,0.0,11101011,1219.49,1888,53.3,8.24,632.4,1218.75,-3.1,-2.7, , 
,1220.20,1952,81.0,0.0,11101011,1220.55,2016,87.1,13.39,948.6,1219.84,0.0,-2.7, , 
,1221.22,2176,81.0,0.0,11101001,1221.57,2240,90.2,12.36,969.0,1220.89,0.0,-2.7, , 
,1222.26,2368,81.0,-18.0,11101001,1222.60,2432,91.4,11.33,969.0,1221.90,0.0,-2.7, , 
,1223.30,2592,81.0,-21.5,11101001,1223.63,2624,90.2,11.33,969.0,1222.97,0.0,-2.7, , 
,1224.30,2752,81.0,-24.2,11101001,1224.68,2816,90.2,10.30,969.0,1223.96,0.0,-2.7, , 
,1225.38,2624,81.0,0.0,11111101,1225.70,2112,0.0,0.00,295.8,1225.04,0.0,-2.7, , 
,1226.35,1088,81.0,0.0,11111111,1226.64,992,26.7,4.12,377.4,1226.07,-3.1,-2.7, , 
,1227.24,864,81.0,0.0,11111111,1227.56,864,28.2,4.12,418.2,1226.95,-3.9,0.0, , 
,1228.16,896,81.0,0.0,11111111,1228.46,896,28.2,4.12,397.8,1227.86,-3.9,0.0, , 
,1229.06,896,81.0,-5.9,11111111,1229.38,896,28.2,3.09,397.8,1228.75,-3.9,0.0, , 
,1229.99,864,82.5,-10.2,11111111,1230.31,864,29.4,3.09,418.2,1229.69,-3.9,0.0, , 
,1230.92,896,82.5,-9.4,11111111,1231.22,896,28.2,3.09,397.8,1230.63,-3.9,0.0, , 
,1231.83,896,82.5,-7.8,11111111,1232.13,896,28.2,3.09,397.8,1231.52,-3.9,0.0, , 
,1232.75,896,82.5,-7.4,11111111,1233.07,896,28.2,3.09,397.8,1232.44,-3.9,0.0, , 
,1233.69,896,82.5,-7.0,11111111,1233.99,864,28.2,3.09,397.8,1233.37,-3.9,0.0, , 
,1234.58,896,82.5,-6.3,11111111,1234.91,896,28.2,3.09,397.8,1234.28,-3.9,0.0, , 
,1235.53,896,82.5,-6.6,11111111,1235.83,896,28.2,3.09,397.8,1235.22,-3.9,0.0, , 
,1236.44,896,82.5,-7.8,11111111,1236.74,864,28.2,3.09,397.8,1236.13,-3.9,0.0, , 
,1237.37,1088,84.0,-9.0,11101011,1237.68,1376,28.2,3.09,377.4,1237.04,-3.9,0.0, , 
,1238.36,1344,84.0,-8.6,11101011,1238.72,1376,38.4,5.15,479.4,1238.04,-2.3,0.0, , 
,1239.49,1440,84.0,-11.7,11101011,1239.85,1504,36.9,4.12,459.0,1239.03,-1.6,0.0, , 
,1240.52,992,84.0,0.0,11111111,1240.83,1024,29.4,4.12,397.8,1240.17,-2.3,-2.7, , 
,1241.50,992,84.0,0.0,11111111,1241.80,928,25.1,3.09,357.0,1241.16,-3.1,0.0, , 
,1242.43,864,84.0,0.0,11111111,1242.72,896,28.2,3.09,397.8,1242.10,-4.7,0.0, , 
,1243.32,896,85.5,-5.1,11111111,1243.63,896,28.2,3.09,397.8,1243.02,-3.9,0.0, , 
,1244.22,864,85.5,-8.2,11111111,1244.52,864,28.2,3.09,418.2,1243.92,-3.9,0.0, , 
,1245.15,896,85.5,-7.4,11111111,1245.45,896,28.2,3.09,397.8,1244.83,-3.9,0.0, , 
,1246.05,736,85.5,-6.3,11111111,1246.34,768,29.4,3.09,438.6,1245.74,-4.7,0.0, , 
,1246.95,800,85.5,-4.7,11111111,1247.25,800,29.4,3.09,418.2,1246.63,-3.9,0.0, , 
,1247.84,800,85.5,-5.9,11111111,1248.14,800,29.4,3.09,438.6,1247.55,-4.7,0.0, , 
,1248.72,800,85.5,-6.3,11111111,1249.02,800,29.4,3.09,418.2,1248.42,-4.7,0.0, , 
,1249.62,768,85.5,-7.0,11111111,1249.92,768,29.4,3.09,438.6,1249.32,-4.7,0.0, , 
,1250.52,800,85.5,-7.0,11111111,1250.82,768,29.4,3.09,418.2,1250.21,-4.7,0.0, , 
,1251.40,800,85.5,-7.0,11111111,1251.69,800,29.4,3.09,418.2,1251.10,-4.7,0.0, , 
,1252.31,768,85.5,-7.0,11111111,1252.61,768,29.4,3.09,418.2,1252.02,-4.7,0.0, , 
,1253.21,800,85.5,-7.0,11111111,1253.50,800,29.4,3.09,418.2,1252.91,-4.7,0.0, , 
,1254.11,768,87.0,-7.0,11111111,1254.42,800,29.4,3.09,438.6,1253.81,-4.7,0.0, , 
,1255.02,800,87.0,0.0,11101011,1255.36,1344,50.2,7.21,612.0,1254.71,-4.7,0.0, , 
,1255.97,1344,85.5,-5.1,11101011,1256.32,1088,51.8,7.21,632.4,1255.63,-1.6,-2.7, , 
,1256.94,896,87.0,0.0,11101011,1257.26,1056,57.6,8.24,693.6,1256.61,-2.3,0.0, , 
,1257.88,1248,85.5,0.0,11111111,1258.21,1280,26.7,3.09,377.4,1257.58,-1.6,0.0, , 
,1258.86,1152,85.5,-2.3,11111111,1259.17,1152,23.5,3.09,357.0,1258.55,-3.1,0.0, , 
,1259.81,1024,85.5,-3.9,11111111,1260.11,960,28.2,3.09,397.8,1259.49,-3.9,0.0, , 
,1260.75,864,85.5,-8.2,11111111,1261.06,864,28.2,3.09,418.2,1260.43,-3.9,0.0, , 
,1261.65,896,85.5,-9.0,11111111,1261.95,864,28.2,3.09,418.2,1261.35,-3.9,0.0, , 
,1262.56,864,84.0,-7.8,11101011,1262.84,896,44.3,7.21,520.2,1262.25,-3.9,0.0, , 
,1263.56,1888,84.0,0.0,11101011,1263.97,1536,56.1,8.24,673.2,1263.19,-1.6,-2.7, , 
,1264.61,1344,84.0,0.0,11101011,1264.96,1504,60.4,9.27,714.0,1264.26,-1.6,0.0, , 
,1265.66,2016,84.0,0.0,11101001,1266.00,2240,69.4,9.27,775.2,1265.30,-1.6,-2.7, , 
,1266.69,1824,82.5,0.0,11111111,1267.00,1376,31.0,5.15,397.8,1266.34,0.0,-2.7, , 
,1267.68,1440,82.5,0.0,11101011,1268.02,1504,75.3,11.33,867.0,1267.34,-1.6,0.0, , 
,1268.69,1728,82.5,0.0,11101011,1269.05,1856,81.2,11.33,907.8,1268.35,-0.8,-2.7, , 
,1269.77,2080,82.5,-13.7,11101001,1270.09,2240,87.1,11.33,948.6,1269.41,0.0,-2.7, , 
,1270.77,2464,82.5,-19.5,11101001,1271.12,2592,85.5,10.30,928.2,1270.42,0.0,-2.7, , 
,1271.82,2848,82.5,-26.2,11101001,1272.13,2752,0.0,0.00,418.2,1271.49,0.0,-2.7, , 
,1272.84,1728,82.5,0.0,11101011,1273.19,1952,25.1,4.12,357.0,1272.46,0.0,-2.7, , 
,1273.96,1920,82.5,0.0,11101011,1274.31,1888,40.0,5.15,479.4,1273.57,0.0,-2.7, , 
,1275.00,1952,82.5,0.0,11101011,1275.35,1984,60.4,8.24,693.6,1274.66,0.0,-2.7, , 
,1276.06,2016,82.5,-5.1,11101001,1276.41,2048,57.6,7.21,673.2,1275.72,0.0,-2.7, , 
,1277.10,2112,84.0,-6.3,11101001,1277.44,2144,57.6,7.21,652.8,1276.75,0.0,-2.7, , 
,1278.12,2176,84.0,-6.3,11101001,1278.48,2208,56.1,7.21,632.4,1277.79,0.0,-2.7, , 
,1279.16,2272,84.0,-8.6,11101001,1279.51,2272,63.5,8.24,714.0,1278.83,0.0,-2.7, , 
,1280.18,2368,84.0,-14.1,11101001,1280.53,2400,67.8,8.24,754.8,1279.83,0.0,-2.7, , 
,1281.21,2464,84.0,-16.8,11101001,1281.56,2496,67.8,8.24,734.4,1280.86,0.0,-2.7, , 
,1282.22,2560,84.0,-18.8,11101001,1282.59,2624,75.3,8.24,826.2,1281.89,0.0,-2.7, , 
,1283.32,2720,84.0,-24.2,11101001,1283.66,2752,79.6,8.24,867.0,1282.95,0.0,-2.7, , 
,1284.32,2848,85.5,-24.6,11101001,1284.65,2880,78.4,8.24,846.6,1283.99,0.0,-2.7, , 
,1285.23,2976,85.5,-23.8,11101001,1285.50,2976,71.0,7.21,795.6,1284.94,0.0,-2.7, , 
,1286.20,2208,85.5,0.0,11111101,1286.59,1664,20.8,3.09,295.8,1285.86,0.0,-2.7, , 
,1287.25,2112,85.5,0.0,11101001,1287.60,2176,31.0,4.12,377.4,1286.92,0.0,-2.7, , 
,1288.27,2176,85.5,0.0,11101001,1288.61,2176,65.1,9.27,734.4,1287.93,0.0,-2.7, , 
,1289.29,2208,85.5,-11.3,11101001,1289.62,2208,65.1,8.24,734.4,1288.95,0.0,-2.7, , 
,1290.29,2240,85.5,-13.3,11101001,1290.62,2272,63.5,7.21,714.0,1289.94,0.0,-2.7, , 
,1291.30,2272,85.5,-14.8,11101001,1291.65,2304,63.5,7.21,714.0,1290.97,0.0,-2.7, , 
,1292.30,2304,85.5,-13.7,11101001,1292.63,2336,63.5,7.21,714.0,1291.97,0.0,-2.7, , 
,1293.33,2336,85.5,-13.3,11101001,1293.66,2368,62.0,7.21,693.6,1292.99,0.0,-2.7, , 
,1294.35,2368,85.5,-14.8,11101001,1294.71,2400,66.3,8.24,734.4,1294.04,0.0,-2.7, , 
,1295.44,2432,85.5,-16.4,11101001,1295.81,2432,66.3,8.24,734.4,1295.07,0.0,-2.7, , 
,1296.49,2464,85.5,-15.2,11101001,1296.84,2464,65.1,8.24,734.4,1296.16,0.0,-2.7, , 
,1297.54,2496,85.5,-18.0,11101001,1297.86,2528,69.4,8.24,754.8,1297.16,0.0,-2.7, , 
,1298.55,2560,85.5,-18.8,11101001,1298.91,2560,67.8,8.24,754.8,1298.19,0.0,-2.7, , 
,1299.58,2592,87.0,-18.0,11101001,1299.91,2592,67.8,8.24,754.8,1299.23,0.0,-2.7, , 
,1300.60,2624,85.5,-16.8,11101001,1300.97,2656,63.5,7.21,714.0,1300.23,0.0,-2.7, , 
,1301.64,2656,85.5,-14.8,11101001,1301.98,2688,62.0,7.21,693.6,1301.32,0.0,-2.7, , 
,1302.62,2720,85.5,-12.5,11101001,1302.94,2720,53.3,6.18,612.0,1302.32,0.0,-2.7, , 
,1303.61,2720,85.5,-6.3,11101001,1303.96,2720,42.7,5.15,499.8,1303.28,0.0,-2.7, , 
,1304.67,2720,85.5,1.6,11101001,1305.03,2720,35.3,5.15,438.6,1304.31,0.0,-2.7, , 
,1305.75,2752,85.5,3.5,11101001,1306.11,2752,36.9,5.15,438.6,1305.39,0.0,-2.7, , 
,1306.77,2752,85.5,3.9,11101001,1307.12,2752,40.0,5.15,459.0,1306.46,0.0,-2.7, , 
,1307.81,2752,85.5,0.0,11101001,1308.18,2752,38.4,5.15,459.0,1307.49,0.0,-2.7, , 
,1308.88,2752,85.5,-0.4,11101001,1309.21,2784,40.0,5.15,459.0,1308.54,0.0,-2.7, , 
,1309.89,2784,85.5,-1.6,11101001,1310.23,2784,50.2,7.21,571.2,1309.57,0.0,-2.7, , 
